opt, p1, p2, p3, p4
1, 0.0200057, 0.56007, 0.499439, 0.771564
2, 0.0200081, 0.56015, 0.500872, 0.272549
3, 0.02, 0.56, 0.00167807, 0.757463
4, 0.02, 0.559999, 0.0033278, 0.231328
