opt, p1, p2, p3, p4
1, 0.339992, 0.939954, 0.659818, 0.960948
2, 0.339882, 0.940512, 0.663067, 0.461829
3, 0.340009, 0.939968, 0.15939, 0.960483
4, 0.339921, 0.939876, 0.163609, 0.459421
