opt, p1, p2, p3, p4
1, 0.639888, 0.440006, 0.816629, 0.714184
2, 0.639971, 0.43995, 0.817425, 0.216529
3, 0.64007, 0.440181, 0.314684, 0.714325
4, 0.639891, 0.4401, 0.317867, 0.213527
