opt, p1, p2, p3, p4
1, 0.219986, 0.959972, 0.604681, 0.971022
2, 0.219911, 0.960715, 0.601906, 0.470571
3, 0.220001, 0.960005, 0.0997949, 0.970811
4, 0.219986, 0.960089, 0.102875, 0.464235
