opt, p1, p2, p3, p4
1, 0.959991, 0.640011, 0.976362, 0.815524
2, 0.959979, 0.640013, 0.977979, 0.320493
3, 0.960471, 0.640066, 0.475189, 0.812978
4, 0.96066, 0.640292, 0.478133, 0.313195
