opt, p1, p2, p3, p4
1, 0.400234, 0.0200092, 0.696495, 0.504011
2, 0.399997, 0.0200002, 0.698266, 0.00616818
3, 0.400147, 0.0200034, 0.19598, 0.504816
4, 0.4, 0.02, 0.208357, 0.00556475
