opt, p1, p2, p3, p4
1, 0.5, 0.320028, 0.745192, 0.654981
2, 0.5, 0.319985, 0.745731, 0.154905
3, 0.5, 0.32002, 0.245153, 0.653518
4, 0.5, 0.319993, 0.247157, 0.15414
