opt, p1, p2, p3, p4
1, 0.939953, 0.100001, 0.968651, 0.550547
2, 0.940002, 0.0999995, 0.969002, 0.0498116
3, 0.940051, 0.100052, 0.469109, 0.545413
4, 0.939949, 0.0999926, 0.478899, 0.0463715
