opt, p1, p2, p3, p4
1, 0.0800332, 0.41993, 0.531384, 0.702153
2, 0.0800125, 0.419934, 0.532675, 0.20267
3, 0.0799989, 0.420013, 0.0328999, 0.697554
4, 0.0800015, 0.419999, 0.0333828, 0.200735
