opt, p1, p2, p3, p4
1, 0.31995, 0.620064, 0.65146, 0.801737
2, 0.320074, 0.619749, 0.654784, 0.303472
3, 0.32002, 0.620084, 0.152953, 0.801784
4, 0.319962, 0.620095, 0.155077, 0.303966
