opt, p1, p2, p3, p4
1, 1, 0.839997, 0.996325, 0.648257
2, 1, 0.839997, 0.996398, 0.620732
3, 1, 0.839899, 0.491038, 0.913173
4, 1, 0.840054, 0.498858, 0.412125
