opt, p1, p2, p3, p4
1, 0.239992, 0.939952, 0.610709, 0.960794
2, 0.240176, 0.940545, 0.613566, 0.462893
3, 0.239998, 0.93998, 0.110462, 0.959798
4, 0.240036, 0.940065, 0.113321, 0.460313
