opt, p1, p2, p3, p4
1, 0.0600448, 0.219921, 0.524449, 0.602903
2, 0.0600062, 0.219989, 0.525086, 0.10333
3, 0.0599984, 0.21999, 0.0239196, 0.603847
4, 0.0600005, 0.220001, 0.0234715, 0.10295
