opt, p1, p2, p3, p4
1, 0.419959, 0.799896, 0.702132, 0.89164
2, 0.419932, 0.800373, 0.704112, 0.394415
3, 0.419977, 0.799941, 0.202607, 0.891728
4, 0.419937, 0.8002, 0.204256, 0.391719
