opt, p1, p2, p3, p4
1, 0.540036, 0.440093, 0.765327, 0.716031
2, 0.540034, 0.439988, 0.766084, 0.213867
3, 0.540036, 0.440135, 0.26485, 0.713292
4, 0.540035, 0.440037, 0.266688, 0.213073
