opt, p1, p2, p3, p4
1, 0.459978, 0.899943, 0.721055, 0.941991
2, 0.460228, 0.899806, 0.723995, 0.443517
3, 0.459982, 0.899953, 0.221513, 0.942137
4, 0.460061, 0.900128, 0.224964, 0.43951
