opt, p1, p2, p3, p4
1, 0.879913, 0.260008, 0.937472, 0.628355
2, 0.879972, 0.260006, 0.938297, 0.128307
3, 0.879742, 0.259824, 0.436406, 0.625169
4, 0.880043, 0.25994, 0.443302, 0.125605
