opt, p1, p2, p3, p4
1, 0.120001, 0.820094, 0.547103, 0.900659
2, 0.120088, 0.820258, 0.554156, 0.399859
3, 0.119998, 0.819984, 0.0511791, 0.901371
4, 0.119996, 0.819941, 0.0529104, 0.394678
