opt, p1, p2, p3, p4
1, 0.899953, 0.520015, 0.947033, 0.760692
2, 0.89995, 0.520015, 0.947734, 0.256935
3, 0.899964, 0.519706, 0.445648, 0.753986
4, 0.899906, 0.5197, 0.447718, 0.253782
