opt, p1, p2, p3, p4
1, 0.259925, 0.700114, 0.624536, 0.841505
2, 0.25984, 0.699638, 0.622831, 0.343011
3, 0.260008, 0.700022, 0.122297, 0.839719
4, 0.259992, 0.700116, 0.124419, 0.337589
