opt, p1, p2, p3, p4
1, 0.759998, 1, 0.871277, 0.993481
2, 0.759819, 1, 0.875902, 0.494369
3, 0.760007, 1, 0.344367, 0.991259
4, 0.760595, 1, 0.375864, 0.49023
