opt, p1, p2, p3, p4
1, 0.679854, 0.139955, 0.837313, 0.569345
2, 0.679995, 0.140008, 0.839353, 0.0660224
3, 0.679768, 0.140044, 0.337104, 0.566994
4, 0.680042, 0.140012, 0.343666, 0.0653249
