opt, p1, p2, p3, p4
1, 0.700025, 0.759931, 0.843842, 0.875778
2, 0.700137, 0.759823, 0.84498, 0.376982
3, 0.700119, 0.75984, 0.34164, 0.871523
4, 0.699636, 0.760109, 0.346642, 0.372057
