opt, p1, p2, p3, p4
1, 1, 0.08, 0.999122, 0.553262
2, 1, 0.08, 0.999145, 0.525583
3, 1, 0.0800512, 0.49803, 0.536798
4, 1, 0.0799968, 0.507655, 0.0367987
