opt, p1, p2, p3, p4
1, 0.279955, 0.0400214, 0.635269, 0.51552
2, 0.280005, 0.0400008, 0.639252, 0.015778
3, 0.279918, 0.039992, 0.136302, 0.513715
4, 0.279999, 0.0400004, 0.14136, 0.0152217
