opt, p1, p2, p3, p4
1, 0.879997, 0.819976, 0.935059, 0.906396
2, 0.87991, 0.81994, 0.936756, 0.408364
3, 0.8799, 0.820082, 0.432211, 0.902682
4, 0.879687, 0.820257, 0.438443, 0.400926
