opt, p1, p2, p3, p4
1, 0.939953, 0.14001, 0.968097, 0.570556
2, 0.940002, 0.139999, 0.969201, 0.0674895
3, 0.940172, 0.139934, 0.467619, 0.566154
4, 0.940092, 0.140012, 0.474844, 0.0662021
