opt, p1, p2, p3, p4
1, 0.119996, 0.939951, 0.551521, 0.960604
2, 0.120092, 0.94013, 0.552592, 0.461162
3, 0.120001, 0.940002, 0.048696, 0.959732
4, 0.119996, 0.939993, 0.0525081, 0.445489
