opt, p1, p2, p3, p4
1, 0.219982, 0.939952, 0.604923, 0.960983
2, 0.219913, 0.940457, 0.602606, 0.462075
3, 0.220001, 0.939982, 0.0998876, 0.96032
4, 0.219978, 0.940133, 0.10296, 0.459379
