opt, p1, p2, p3, p4
1, 0.419963, 0.819977, 0.702808, 0.901657
2, 0.419932, 0.82023, 0.703703, 0.404407
3, 0.419981, 0.819948, 0.201889, 0.902719
4, 0.419936, 0.820195, 0.206086, 0.398574
