opt, p1, p2, p3, p4
1, 0.440065, 0.580064, 0.713438, 0.784385
2, 0.440154, 0.580068, 0.71366, 0.283321
3, 0.439949, 0.58006, 0.213954, 0.782845
4, 0.440062, 0.580064, 0.215685, 0.282999
