opt, p1, p2, p3, p4
1, 0.61981, 0.0200031, 0.808433, 0.508205
2, 0.619997, 0.0200001, 0.80379, 0.00719393
3, 0.619811, 0.0200093, 0.308274, 0.507872
4, 0.619997, 0.0200002, 0.327845, 0.00602898
