opt, p1, p2, p3, p4
1, 0.679891, 0.299941, 0.836248, 0.647487
2, 0.680053, 0.300029, 0.836742, 0.146178
3, 0.679786, 0.29987, 0.335868, 0.644251
4, 0.679928, 0.299965, 0.337404, 0.144997
