opt, p1, p2, p3, p4
1, 0.279996, 0.480255, 0.634249, 0.731737
2, 0.279958, 0.480225, 0.633859, 0.234738
3, 0.280025, 0.479982, 0.133327, 0.734041
4, 0.280025, 0.479983, 0.134885, 0.230154
