opt, p1, p2, p3, p4
1, 0.700113, 0.479982, 0.845482, 0.733982
2, 0.700103, 0.479982, 0.845097, 0.236681
3, 0.699802, 0.480243, 0.345473, 0.732722
4, 0.699885, 0.480211, 0.346972, 0.233767
