opt, p1, p2, p3, p4
1, 0.720053, 0.720053, 0.855103, 0.854094
2, 0.719929, 0.719929, 0.856731, 0.356812
3, 0.719929, 0.719929, 0.353608, 0.852593
4, 0.72016, 0.72016, 0.356943, 0.352171
