opt, p1, p2, p3, p4
1, 0.679866, 0.200016, 0.83591, 0.597457
2, 0.679989, 0.199997, 0.835933, 0.0974056
3, 0.679774, 0.200109, 0.335868, 0.594907
4, 0.680049, 0.199974, 0.338181, 0.0960549
