opt, p1, p2, p3, p4
1, 0.0199979, 0.839897, 0.498137, 0.910552
2, 0.0200119, 0.840031, 0.502232, 0.411069
3, 0.02, 0.84, 0.000304332, 0.950698
4, 0.02, 0.839997, 0.00284127, 0.295165
