opt, p1, p2, p3, p4
1, 0.900016, 0.819983, 0.944213, 0.904297
2, 0.899933, 0.81994, 0.947154, 0.41109
3, 0.900147, 0.820086, 0.441132, 0.902248
4, 0.899364, 0.820259, 0.447107, 0.40235
