opt, p1, p2, p3, p4
1, 0.279908, 0.620028, 0.632374, 0.802516
2, 0.280031, 0.619711, 0.632852, 0.303978
3, 0.280024, 0.620079, 0.133234, 0.802567
4, 0.279999, 0.620093, 0.135186, 0.300272
