opt, p1, p2, p3, p4
1, 0.800034, 0.780025, 0.894779, 0.884699
2, 0.799879, 0.780029, 0.897357, 0.387765
3, 0.799868, 0.780065, 0.393852, 0.881851
4, 0.800471, 0.780171, 0.397398, 0.382284
