opt, p1, p2, p3, p4
1, 0.140011, 0.919947, 0.558586, 0.949998
2, 0.139942, 0.920995, 0.564834, 0.450378
3, 0.139999, 0.92, 0.0603227, 0.950342
4, 0.140012, 0.919941, 0.0630794, 0.4445
