opt, p1, p2, p3, p4
1, 0.540034, 0.580061, 0.765359, 0.78331
2, 0.540036, 0.580065, 0.765627, 0.285658
3, 0.540035, 0.580063, 0.264328, 0.782345
4, 0.540036, 0.580067, 0.266201, 0.284159
