opt, p1, p2, p3, p4
1, 0.5, 0.519837, 0.743684, 0.754612
2, 0.5, 0.519829, 0.744705, 0.254071
3, 0.5, 0.519848, 0.244749, 0.754109
4, 0.5, 0.519838, 0.243838, 0.253346
