opt, p1, p2, p3, p4
1, 0.78005, 0.239994, 0.887979, 0.617812
2, 0.780025, 0.239993, 0.887862, 0.116401
3, 0.780153, 0.240165, 0.384085, 0.616027
4, 0.780056, 0.240001, 0.390102, 0.1143
