opt, p1, p2, p3, p4
1, 0.400196, 0.22001, 0.695685, 0.604987
2, 0.399948, 0.219976, 0.696529, 0.104711
3, 0.400083, 0.220069, 0.194958, 0.604178
4, 0.399974, 0.219979, 0.196527, 0.103777
