opt, p1, p2, p3, p4
1, 0.459965, 0.540035, 0.723773, 0.764449
2, 0.459965, 0.540036, 0.727309, 0.26411
3, 0.459966, 0.540035, 0.225281, 0.7622
4, 0.459965, 0.540035, 0.225856, 0.263654
