opt, p1, p2, p3, p4
1, 0.879918, 0.360023, 0.937136, 0.676961
2, 0.879948, 0.359988, 0.938142, 0.174692
3, 0.879869, 0.359997, 0.436669, 0.675672
4, 0.880275, 0.360057, 0.437978, 0.174515
