opt, p1, p2, p3, p4
1, 0.520014, 0.919968, 0.755476, 0.952669
2, 0.519704, 0.920316, 0.75503, 0.454738
3, 0.520015, 0.919966, 0.250556, 0.951775
4, 0.519698, 0.920363, 0.255538, 0.449608
