opt, p1, p2, p3, p4
1, 0.280061, 0.179979, 0.635803, 0.584799
2, 0.280025, 0.180017, 0.634558, 0.0850029
3, 0.279941, 0.179978, 0.134653, 0.584086
4, 0.280017, 0.179994, 0.138155, 0.0837541
