opt, p1, p2, p3, p4
1, 0.979993, 0.640009, 0.986389, 0.815791
2, 0.979989, 0.640011, 0.987281, 0.328333
3, 0.980356, 0.640073, 0.486795, 0.812939
4, 0.980402, 0.6403, 0.486689, 0.314217
