opt, p1, p2, p3, p4
1, 0.559998, 0.979988, 0.772679, 0.981838
2, 0.560052, 0.980375, 0.774935, 0.485698
3, 0.560005, 0.979987, 0.268301, 0.981038
4, 0.560138, 0.980392, 0.274878, 0.47975
