opt, p1, p2, p3, p4
1, 0.160002, 0.640008, 0.571313, 0.812757
2, 0.160062, 0.640249, 0.573716, 0.311738
3, 0.159991, 0.639965, 0.071711, 0.81367
4, 0.160003, 0.640011, 0.0738326, 0.311002
