opt, p1, p2, p3, p4
1, 0.240104, 0.599806, 0.612205, 0.792029
2, 0.240143, 0.599747, 0.615634, 0.293097
3, 0.239992, 0.600056, 0.112329, 0.789037
4, 0.239991, 0.600068, 0.114016, 0.288967
