opt, p1, p2, p3, p4
1, 0.0199953, 0.759817, 0.499677, 0.8703
2, 0.0200111, 0.760597, 0.503361, 0.371179
3, 0.02, 0.76, 0.000814302, 0.880527
4, 0.02, 0.76, 0.00320189, 0.268753
