opt, p1, p2, p3, p4
1, 0.480291, 0.120073, 0.736318, 0.554633
2, 0.479985, 0.119996, 0.733662, 0.0564004
3, 0.480272, 0.120068, 0.236329, 0.555248
4, 0.479986, 0.119996, 0.236099, 0.055392
