opt, p1, p2, p3, p4
1, 0.0800284, 0.480303, 0.531693, 0.732297
2, 0.0800205, 0.480276, 0.533155, 0.233165
3, 0.0800003, 0.479988, 0.0324742, 0.732446
4, 0.0800016, 0.479989, 0.0336906, 0.229122
