opt, p1, p2, p3, p4
1, 0.199987, 0.740175, 0.593246, 0.861689
2, 0.200115, 0.739732, 0.593099, 0.363744
3, 0.200008, 0.739991, 0.0905087, 0.861618
4, 0.199973, 0.740135, 0.0943113, 0.356321
