opt, p1, p2, p3, p4
1, 0.599899, 0.480085, 0.794748, 0.734384
2, 0.599934, 0.480039, 0.796041, 0.235845
3, 0.599809, 0.480204, 0.294038, 0.735086
4, 0.599837, 0.480168, 0.296184, 0.232995
