opt, p1, p2, p3, p4
1, 0.519849, 0.519849, 0.755033, 0.754558
2, 0.519841, 0.519841, 0.756022, 0.255952
3, 0.519838, 0.519838, 0.254463, 0.751826
4, 0.519826, 0.519826, 0.255911, 0.253353
