opt, p1, p2, p3, p4
1, 0.339942, 0.660105, 0.661937, 0.821706
2, 0.339898, 0.660128, 0.664723, 0.32329
3, 0.340036, 0.660051, 0.163648, 0.822982
4, 0.339954, 0.6601, 0.165096, 0.320618
