opt, p1, p2, p3, p4
1, 0.519732, 0.220085, 0.753925, 0.603795
2, 0.520017, 0.219978, 0.758076, 0.105884
3, 0.51972, 0.220063, 0.255711, 0.604689
4, 0.520017, 0.219977, 0.258359, 0.105041
