opt, p1, p2, p3, p4
1, 1, 0.32, 0.997765, 0.526698
2, 1, 0.32, 0.997997, 0.572124
3, 1, 0.320167, 0.49394, 0.654599
4, 1, 0.319993, 0.499423, 0.155972
