opt, p1, p2, p3, p4
1, 0.199998, 0.939952, 0.594406, 0.960721
2, 0.200133, 0.940381, 0.590971, 0.461798
3, 0.199999, 0.939989, 0.089714, 0.959879
4, 0.199969, 0.940183, 0.0927658, 0.457693
